,setID,number,name,year,theme,pieces,minifigs,packagingType,availability,ageRange,dimensions,licensed,retailPrice
11576,8587,7958,Star Wars Advent Calendar,2011,Star Wars,266.0,9.0,Box,Retail,"{'min': 6, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 7.1}",False,39.99
11577,8588,7959,Geonosian Starfighter,2011,Star Wars,155.0,3.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 35.41, 'depth': 5.89, 'weight': 0.37}",False,29.99
11578,8589,7961,Darth Maul's Sith Infiltrator,2011,Star Wars,479.0,4.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 28.19, 'width': 54.0, 'depth': 5.89, 'weight': 1.0}",False,69.99
11579,8590,7962,Anakin Skywalker and Sebulba's Podracers,2011,Star Wars,810.0,5.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 48.01, 'depth': 7.06, 'weight': 1.15}",False,89.99
11580,8591,7964,Republic Frigate,2011,Star Wars,1015.0,5.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.19, 'depth': 8.71, 'weight': 1.84}",False,119.99
11581,8592,7965,Millennium Falcon,2011,Star Wars,1254.0,6.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7, 'weight': 2.28}",False,139.99
11582,4082,8000,Pit Droid,2000,Star Wars,223.0,0.0,Box,Retail,{},"{'height': 24.0, 'width': 14.4, 'depth': 7.2}",False,20.0
11583,4083,8001,Battle Droid,2000,Star Wars,363.0,0.0,Box,Retail,{},"{'height': 24.0, 'width': 28.8, 'depth': 4.8}",False,30.0
11584,4084,8002,Destroyer Droid,2000,Star Wars,558.0,0.0,Box,Retail,{},"{'height': 28.8, 'width': 28.8, 'depth': 7.2}",False,50.0
11585,4089,8007,C-3PO,2001,Star Wars,341.0,0.0,Box,Retail,{},"{'height': 33.6, 'width': 24.0, 'depth': 6.0}",False,35.0
11586,4090,8008,Stormtrooper,2001,Star Wars,361.0,0.0,Box,Retail,{},"{'height': 33.6, 'width': 24.0, 'depth': 6.0}",False,35.0
11587,4091,8009,R2-D2,2002,Star Wars,240.0,0.0,Box,Retail,{},"{'height': 28.8, 'width': 19.2, 'depth': 4.8}",False,20.0
11588,4094,8010,Darth Vader,2002,Star Wars,391.0,0.0,Box,Retail,{},"{'height': 38.4, 'width': 28.8, 'depth': 7.2}",False,40.0
11589,4095,8011,Jango Fett,2002,Star Wars,422.0,0.0,Box,Retail,{},"{'height': 28.8, 'width': 24.0, 'depth': 6.0}",False,30.0
11590,4096,8012,Super Battle Droid,2002,Star Wars,379.0,0.0,Box,Retail,{},"{'height': 33.6, 'width': 24.0, 'depth': 4.8}",False,35.0
11591,6790,8014,Clone Walker Battle Pack,2009,Star Wars,72.0,4.0,Box,{Not specified},"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.11}",False,11.99
11592,6791,8015,Assassin Droids Battle Pack,2009,Star Wars,94.0,5.0,Box,{Not specified},"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.1}",False,11.99
11593,6792,8016,Hyena Droid Bomber,2009,Star Wars,232.0,3.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 28.2, 'depth': 6.4, 'weight': 0.41}",False,19.99
11594,6793,8017,Darth Vader's TIE Fighter,2009,Star Wars,251.0,1.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 7.05, 'weight': 0.55}",False,29.99
11595,6794,8018,Armored Assault Tank (AAT),2009,Star Wars,407.0,7.0,Box,{Not specified},"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 48.01, 'depth': 6.1, 'weight': 0.79}",False,49.99
11596,6795,8019,Republic Attack Shuttle,2009,Star Wars,636.0,3.0,Box,{Not specified},"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 54.0, 'depth': 7.85, 'weight': 1.12}",False,59.99
11597,6498,8028,TIE Fighter,2008,Star Wars,44.0,0.0,Polybag,Promotional,{},"{'height': 14.0, 'width': 14.0, 'depth': 1.2}",False,4.99
11599,6596,8031,V-19 Torrent,2008,Star Wars,66.0,0.0,Polybag,Promotional,{},"{'height': 17.0, 'width': 17.0, 'depth': 1.0}",False,3.99
11600,7030,8033,General Grievous' Starfighter,2009,Star Wars,44.0,0.0,Polybag,Promotional,"{'min': 6, 'max': 12}","{'height': 14.0, 'width': 17.0, 'depth': 0.0}",False,3.99
11601,6937,8036,Separatist Shuttle,2009,Star Wars,259.0,5.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 5.65, 'weight': 0.47}",False,29.99
11602,6938,8037,Anakin's Y-wing Starfighter,2009,Star Wars,570.0,3.0,Box,{Not specified},"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 54.0, 'depth': 7.85, 'weight': 0.96}",False,59.99
11603,6939,8038,The Battle of Endor,2009,Star Wars,890.0,12.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7, 'weight': 1.54}",False,99.99
11604,6940,8039,Venator-Class Republic Attack Cruiser,2009,Star Wars,1170.0,5.0,Box,{Not specified},"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7, 'weight': 1.95}",False,119.99
11605,7208,8083,Rebel Trooper Battle Pack,2010,Star Wars,79.0,4.0,Box,{Not specified},"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.13}",False,11.99
11606,7206,8084,Snowtrooper Battle Pack,2010,Star Wars,74.0,4.0,Box,{Not specified},"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.11}",False,11.99
11607,7207,8085,Freeco Speeder,2010,Star Wars,177.0,2.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.19, 'width': 28.19, 'depth': 6.4, 'weight': 0.36}",False,24.99
11608,7209,8086,Droid Tri-Fighter,2010,Star Wars,268.0,3.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.19, 'width': 28.19, 'depth': 6.4, 'weight': 0.38}",False,24.99
11609,7211,8087,TIE Defender,2010,Star Wars,304.0,2.0,Box,{Not specified},"{'min': 8, 'max': 14}","{'height': 37.8, 'width': 35.41, 'depth': 7.06, 'weight': 0.69}",False,49.99
11610,7212,8088,ARC-170 Starfighter,2010,Star Wars,396.0,4.0,Box,{Not specified},"{'min': 8, 'max': 14}","{'height': 28.19, 'width': 54.0, 'depth': 5.89, 'weight': 0.92}",False,59.99
11611,7576,8089,Hoth Wampa Cave,2010,Star Wars,297.0,3.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.19, 'width': 38.2, 'depth': 5.64, 'weight': 0.59}",False,39.99
11612,7570,8091,Republic Swamp Speeder,2010,Star Wars,176.0,5.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 5.7}",False,29.99
11613,7213,8092,Luke's Landspeeder,2010,Star Wars,163.0,6.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 28.2, 'depth': 4.6}",False,24.99
11614,7577,8093,Plo Koon's Jedi Starfighter,2010,Star Wars,175.0,2.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 26.19, 'width': 28.19, 'depth': 6.4, 'weight': 0.3}",False,24.99
11615,7578,8095,General Grievous' Starfighter,2010,Star Wars,454.0,3.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 28.19, 'width': 48.01, 'depth': 6.1, 'weight': 0.78}",False,49.99
11616,7579,8096,Emperor Palpatine's Shuttle,2010,Star Wars,592.0,4.0,Box,{Not specified},"{'min': 9, 'max': 14}","{'height': 28.19, 'width': 54.0, 'depth': 5.89, 'weight': 1.1}",False,59.99
11617,7580,8097,Slave I,2010,Star Wars,573.0,4.0,Box,{Not specified},"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 48.01, 'depth': 7.06, 'weight': 1.06}",False,79.99
11618,7581,8098,Clone Turbo Tank,2010,Star Wars,1141.0,6.0,Box,{Not specified},"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.19, 'depth': 8.71, 'weight': 1.88}",False,119.99
11619,7642,8099,Midi-scale Imperial Star Destroyer,2010,Star Wars,423.0,0.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 5.7}",False,39.99
11620,7721,8128,Cad Bane's Speeder,2010,Star Wars,318.0,5.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 28.2, 'width': 48.0, 'depth': 6.1}",False,49.99
11621,7645,8129,AT-AT Walker,2010,Star Wars,815.0,8.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7}",False,109.99
11622,8883,9488,Elite Clone Trooper & Commando Droid Battle Pack,2012,Star Wars,98.0,4.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.11}",False,12.99
11623,8885,9489,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,Star Wars,77.0,4.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.11}",False,12.99
11624,8887,9490,Droid Escape,2012,Star Wars,137.0,4.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 26.2, 'depth': 4.6, 'weight': 0.25}",False,19.99
11625,8886,9491,Geonosian Cannon,2012,Star Wars,132.0,4.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 26.2, 'depth': 4.6, 'weight': 0.26}",False,19.99
11626,8797,9492,TIE Fighter,2012,Star Wars,413.0,4.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 37.8, 'width': 35.4, 'depth': 7.1, 'weight': 0.78}",False,54.99
11627,8882,9493,X-wing Starfighter,2012,Star Wars,560.0,4.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 48.0, 'depth': 7.4, 'weight': 0.9}",False,59.99
11628,9077,9494,Anakin's Jedi Interceptor,2012,Star Wars,300.0,5.0,Box,Retail - limited,"{'min': 8, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 4.7}",False,39.99
11629,9079,9495,Gold Leader's Y-wing Starfighter,2012,Star Wars,458.0,3.0,Box,Retail - limited,"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 48.0, 'depth': 6.1}",False,49.99
11630,9206,9496,Desert Skiff,2012,Star Wars,213.0,4.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 35.4, 'depth': 5.9, 'weight': 0.44}",False,24.99
11631,9207,9497,Republic Striker-class Starfighter,2012,Star Wars,376.0,3.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 5.6, 'weight': 0.59}",False,44.99
11632,9204,9498,Saesee Tiin's Jedi Starfighter,2012,Star Wars,244.0,3.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 28.2, 'depth': 6.4, 'weight': 0.48}",False,29.99
11633,9202,9499,Gungan Sub,2012,Star Wars,465.0,4.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 37.8, 'width': 35.4, 'depth': 7.1, 'weight': 0.91}",False,69.99
11634,9205,9500,Sith Fury-class Interceptor,2012,Star Wars,741.0,3.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 48.0, 'depth': 7.1, 'weight': 1.18}",False,89.99
11635,9208,9509,Star Wars Advent Calendar,2012,Star Wars,234.0,10.0,Box,Retail - limited,"{'min': 6, 'max': 14}","{'height': 26.19, 'width': 38.2, 'depth': 7.06, 'weight': 0.37}",False,49.99
11636,9201,9515,Malevolence,2012,Star Wars,1092.0,6.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7, 'weight': 1.66}",False,119.99
11637,9203,9516,Jabba's Palace,2012,Star Wars,717.0,10.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 37.8, 'width': 58.2, 'depth': 8.7, 'weight': 1.76}",False,119.99
11638,9265,9525,Pre Vizsla's Mandalorian Fighter,2012,Star Wars,403.0,3.0,Box,Retail - limited,"{'min': 8, 'max': 14}","{'height': 37.8, 'width': 35.4, 'depth': 7.1}",False,49.99
11639,9266,9526,Palpatine's Arrest,2012,Star Wars,645.0,6.0,Box,Retail,"{'min': 9, 'max': 14}","{'height': 28.2, 'width': 54.0, 'depth': 7.9}",False,89.99
11640,8962,9674,Naboo Starfighter & Naboo,2012,Star Wars,56.0,1.0,Other,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.79, 'weight': 0.11}",False,9.99
11641,8964,9675,Sebulba's Podracer & Tatooine,2012,Star Wars,80.0,1.0,Other,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.79, 'weight': 0.14}",False,9.99
11642,8963,9676,TIE Interceptor & Death Star,2012,Star Wars,65.0,1.0,Other,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.79, 'weight': 0.15}",False,9.99
11643,9092,9677,X-wing Starfighter & Yavin 4,2012,Star Wars,77.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.14}",False,9.99
11644,9093,9678,Twin-Pod Cloud Car & Bespin,2012,Star Wars,78.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.15}",False,9.99
11645,9094,9679,AT-ST & Endor,2012,Star Wars,65.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.14}",False,9.99
11646,21,10018,Darth Maul,2001,Star Wars,1868.0,0.0,Box,Retail - limited,{'min': 14},"{'height': 48.0, 'width': 57.6, 'depth': 11.4}",False,150.0
11647,22,10019,Rebel Blockade Runner,2001,Star Wars,1747.0,0.0,Box,Retail - limited,{'min': 14},"{'height': 48.0, 'width': 65.2, 'depth': 11.4}",False,200.0
11648,29,10026,Special Edition Naboo Starfighter,2002,Star Wars,187.0,0.0,Box,{Not specified},{},"{'height': 28.8, 'width': 28.8, 'depth': 6.0}",False,40.0
11649,32,10030,Imperial Star Destroyer,2002,Star Wars,3096.0,0.0,Box,Retail - limited,{'min': 16},"{'height': 51.0, 'width': 59.3, 'depth': 21.2}",False,269.99
11650,90,10123,Cloud City,2003,Star Wars,698.0,8.0,Box,LEGO exclusive,{},"{'height': 38.4, 'width': 57.6, 'depth': 7.2}",False,100.0
11651,94,10129,Rebel Snowspeeder,2003,Star Wars,1457.0,0.0,Box,Retail - limited,{'min': 14},"{'height': 38.4, 'width': 57.6, 'depth': 9.6}",False,130.0
11652,95,10131,TIE Fighter Collection,2004,Star Wars,682.0,4.0,Box,{Not specified},{},"{'height': 38.4, 'width': 57.6, 'depth': 9.6}",False,70.0
11653,98,10134,Y-wing Attack Starfighter,2004,Star Wars,1473.0,1.0,Box,Retail - limited,{'min': 14},"{'height': 38.4, 'width': 57.6, 'depth': 9.6}",False,120.0
11654,4799,10143,Death Star II,2005,Star Wars,3441.0,0.0,Box,Retail - limited,{'min': 16},"{'height': 51.0, 'width': 59.3, 'depth': 21.2}",False,269.99
11655,4880,10144,Sandcrawler,2005,Star Wars,1669.0,11.0,Box,Retail,{'min': 12},"{'height': 38.4, 'width': 57.6, 'depth': 9.6}",False,139.99
11656,5483,10174,Imperial AT-ST,2006,Star Wars,1068.0,0.0,Box,{Not specified},{'min': 14},"{'height': 38.4, 'width': 48.0, 'depth': 7.2}",False,79.99
11657,5535,10175,Vader's TIE Advanced,2006,Star Wars,1212.0,0.0,Box,Retail - limited,{'min': 14},"{'height': 38.4, 'width': 57.6, 'depth': 9.6}",False,99.99
11658,6111,10178,Motorized Walking AT-AT,2007,Star Wars,1137.0,4.0,Box,Retail,{'min': 14},"{'height': 38.4, 'width': 57.6, 'depth': 7.2}",False,129.99
11659,5860,10179,Ultimate Collector's Millennium Falcon,2007,Star Wars,5197.0,5.0,Box,LEGO exclusive,{'min': 16},"{'height': 48.0, 'width': 65.2, 'depth': 19.2}",False,499.99
11660,6528,10186,General Grievous,2008,Star Wars,1085.0,0.0,Box,{Not specified},{},"{'height': 48.0, 'width': 38.4, 'depth': 7.2}",False,89.99
11661,6522,10188,Death Star,2008,Star Wars,3803.0,24.0,Box,Retail,{'min': 12},"{'height': 50.1904, 'width': 58.801, 'depth': 17.6022, 'weight': 8.31}",False,399.99
11662,7086,10195,Republic Dropship with AT-OT Walker,2009,Star Wars,1758.0,8.0,Box,LEGO exclusive,{'min': 14},"{'height': 48.0, 'width': 58.2, 'depth': 9.1}",False,249.99
11663,7127,10198,Tantive IV,2009,Star Wars,1408.0,5.0,Box,LEGO exclusive,{'min': 14},"{'height': 0.0, 'width': 0.0, 'depth': 0.0}",False,149.99
11664,7681,10212,Imperial Shuttle,2010,Star Wars,2503.0,5.0,Box,LEGO exclusive,{'min': 16},"{'height': 48.0, 'width': 58.2, 'depth': 9.1}",False,259.99
11665,8075,10215,Obi-Wan's Jedi Starfighter,2010,Star Wars,676.0,0.0,Box,LEGO exclusive,{'min': 14},"{'height': 37.8, 'width': 48.0, 'depth': 7.1}",False,99.99
11666,8733,10221,Super Star Destroyer ,2011,Star Wars,3152.0,5.0,Box,LEGO exclusive,{'min': 16},"{'height': 49.0, 'width': 58.5, 'depth': 19.0}",False,399.99
11667,9286,10225,R2-D2,2012,Star Wars,2127.0,1.0,Box,LEGO exclusive,{'min': 16},{},False,179.99
11668,9288,10227,B-wing Starfighter,2012,Star Wars,1487.0,0.0,Box,LEGO exclusive,{'min': 16},"{'height': 48.0, 'width': 58.2, 'depth': 12.7}",False,199.99
11669,22807,10236,Ewok Village,2013,Star Wars,1990.0,17.0,Box,LEGO exclusive,{'min': 12},"{'height': 48.006, 'width': 58.1914, 'depth': 9.0932, 'weight': 3.15}",False,249.99
11670,22578,10240,Red Five X-wing Starfighter,2013,Star Wars,1559.0,1.0,Box,LEGO exclusive,{'min': 16},"{'height': 37.7952, 'width': 58.1914, 'depth': 8.7122, 'weight': 2.32}",False,199.99
11683,7230,30005,Imperial Speeder Bike,2009,Star Wars,33.0,1.0,Polybag,Promotional,"{'min': 6, 'max': 12}",{},False,3.99
11685,7725,30050,Republic Attack Shuttle,2010,Star Wars,54.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 1.0}",False,3.49
11686,7726,30051,Mini X-wing,2010,Star Wars,61.0,0.0,Polybag,Promotional,"{'min': 6, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 1.0}",False,3.49
11687,8618,30052,AAT,2011,Star Wars,46.0,0.0,Polybag,Promotional,"{'min': 6, 'max': 12}",{},False,3.99
11688,8619,30053,Republic Attack Cruiser,2011,Star Wars,41.0,0.0,Polybag,Promotional,"{'min': 6, 'max': 12}",{},False,3.99
11692,9253,30057,Anakin's Podracer,2012,Star Wars,38.0,0.0,Polybag,Promotional,"{'min': 6, 'max': 12}",{},False,4.99
11694,9260,30059,MTT,2012,Star Wars,51.0,0.0,Polybag,Retail - limited,{},{},False,3.97
11695,10334,30240,Z-95 Headhunter,2013,Star Wars,54.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 0.8}",False,4.99
11696,10335,30241,Mandalorian Fighter,2013,Star Wars,49.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 0.8}",False,4.99
11697,10336,30242,Republic Frigate,2013,Star Wars,45.0,0.0,Polybag,Promotional,{},"{'height': 17.0, 'width': 17.0, 'depth': 0.7}",False,4.99
11699,23384,30244,Anakin's Jedi Interceptor,2014,Star Wars,45.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 1.0, 'weight': 0.04}",False,4.49
11700,23383,30246,Imperial Shuttle,2014,Star Wars,57.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.9}",False,3.99
11701,23382,30247,ARC-170 Starfighter,2014,Star Wars,54.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.7}",False,3.99
11705,24844,30276,First Order Special Forces TIE Fighter,2015,Star Wars,41.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.8}",False,3.99
11707,25599,30278,Poe's X-wing Fighter,2016,Star Wars,64.0,0.0,Polybag,Retail - limited,"{'min': 6, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.7}",False,3.99
11713,29782,30386,Poe Dameron's X-wing Fighter,2020,Star Wars,72.0,0.0,Polybag,{Not specified},{},"{'height': 17.0, 'width': 17.0, 'depth': 0.8}",False,4.99
11717,26907,30496,U-Wing Fighter,2017,Star Wars,55.0,0.0,Polybag,{Not specified},"{'min': 6, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 0.8}",False,3.99
11723,29388,30624,Obi-Wan Kenobi - Collectable Minifigure,2019,Star Wars,12.0,1.0,Polybag,LEGO exclusive,{'min': 6},"{'height': 14.0, 'width': 14.0, 'depth': 0.6}",False,3.99
11734,31600,40451,Tatooine Homestead,2021,Star Wars,217.0,0.0,Box,LEGO exclusive,{'min': 8},{},False,16.99
11737,32242,40557,Defence of Hoth,2022,Star Wars,64.0,3.0,Blister pack,LEGO exclusive,{},"{'height': 15.0, 'width': 25.0, 'depth': 3.2}",False,14.99
11738,32241,40558,Clone Trooper Command Station,2022,Star Wars,66.0,3.0,Blister pack,LEGO exclusive,{},"{'height': 15.0, 'width': 25.0, 'depth': 3.2}",False,14.99
11739,3360,65081,R2-D2 / C-3PO Droid Collectors Set,2002,Star Wars,581.0,0.0,Box,{Not specified},{},{},False,40.0
11741,5192,65153,Jango Fett's Slave I with Bonus Cargo Case,2002,Star Wars,360.0,0.0,Box,Retail - limited,{},{},False,50.0
11743,5073,65771,Episode III Collectors' Set,2005,Star Wars,544.0,0.0,Plastic box,Retail - limited,{},{},False,60.0
11767,23751,66512,Rebels Co-Pack,2014,Star Wars,1163.0,0.0,Box,Retail - limited,"{'min': 9, 'max': 14}",{},False,109.99
11781,9854,75000,Clone Troopers vs. Droidekas,2013,Star Wars,124.0,4.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.14}",False,12.99
11782,9855,75001,Republic Troopers vs. Sith Troopers,2013,Star Wars,63.0,4.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.1}",False,12.99
11783,9856,75002,AT-RT,2013,Star Wars,222.0,4.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 26.2, 'width': 19.1, 'depth': 4.6, 'weight': 0.28}",False,19.99
11784,9857,75003,A-wing Starfighter,2013,Star Wars,177.0,3.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 26.2, 'depth': 6.1, 'weight': 0.34}",False,24.99
11785,9858,75004,Z-95 Headhunter,2013,Star Wars,373.0,3.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 5.6, 'weight': 0.64}",False,49.99
11786,9859,75005,Rancor Pit,2013,Star Wars,380.0,4.0,Box,Retail,"{'min': 8, 'max': 14}","{'height': 28.2, 'width': 48.0, 'depth': 7.4, 'weight': 1.04}",False,59.99
11787,9862,75006,Jedi Starfighter & Planet Kamino,2013,Star Wars,61.0,1.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.14}",False,9.99
11788,9863,75007,Republic Assault Ship & Planet Coruscant,2013,Star Wars,74.0,1.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.15}",False,9.99
11789,9864,75008,TIE Bomber & Asteroid Field,2013,Star Wars,60.0,1.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.15}",False,9.99
11790,9865,75009,Snowspeeder & Planet Hoth,2013,Star Wars,69.0,1.0,Box,{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.13}",False,9.99
11791,9866,75010,B-Wing Starfighter & Planet Endor,2013,Star Wars,83.0,1.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.13}",False,9.99
11792,9867,75011,Tantive IV & Planet Alderaan,2013,Star Wars,102.0,1.0,{Not specified},{Not specified},"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 14.1, 'depth': 8.8, 'weight': 0.15}",False,9.99
11793,9860,75012,BARC Speeder with Sidecar,2013,Star Wars,226.0,4.0,Box,Retail - limited,"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 26.2, 'depth': 4.6}",False,24.99
11794,9861,75013,Umbaran MHC (Mobile Heavy Cannon),2013,Star Wars,493.0,4.0,Box,Retail - limited,"{'min': 8, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 5.7}",False,49.99
11795,10162,75014,Battle of Hoth,2013,Star Wars,426.0,7.0,Box,Retail - limited,"{'min': 8, 'max': 14}","{'height': 26.2, 'width': 38.2, 'depth': 5.7}",False,49.99
11796,10222,75015,Corporate Alliance Tank Droid,2013,Star Wars,271.0,3.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 14.1, 'width': 26.2, 'depth': 6.1, 'weight': 0.27}",False,19.99
11797,10223,75016,Homing Spider Droid,2013,Star Wars,295.0,5.0,Box,{Not specified},"{'min': 7, 'max': 12}","{'height': 19.1, 'width': 35.4, 'depth': 5.9, 'weight': 0.39}",False,29.99
